customer_id,signup_date,churn_date,subscription_type,monthly_revenue,csat_score,customer_segment,country,customer_age_months,churn_reason,last_active_date,clv,contract_length_months,expansion_status,onboarding_score,support_tickets,churned,clv_segment,adjusted_csat,segment_id,segment_number,segment_name,customer_count_bin,support_ticket_category,active_status,seats_purchased,seats_used,seat_utilization_rate,renewal_date,renewal_status,account_health_score,team_size,industry,feature_adoption_rate,active_features,customer_lifetime_days,is_churned,signup_year
97,2024-06-26,,pro,200,1,mid-market,switzerland,64,,2029-09-30,7200,36,Expanded,78,8,0,High,0.8854339335590542,4,New,Cluster 1,0-100,General,Active,25,18,0.72,2027-06-26,renewed,33.90300576577508,100-500,finance,0.5980601153155016,11,102,0,2024
98,2023-03-15,,pro,100,5,small business,sweden,79,,2029-09-30,2400,24,No Change,36,7,0,Low,5.234311566791294,4,Loyal,Cluster 4,100-500,Feature Request,Active,37,6,0.1621621621621621,2025-03-15,renewed,100.0,10-50,retail,0.6871739025154302,13,571,0,2023
99,2024-05-31,,basic,100,4,mid-market,uk,64,,2029-09-30,2400,24,No Change,58,2,0,High,4.461301020478492,3,Churned,Cluster 2,100-500,Feature Request,Active,42,17,0.4047619047619047,2026-05-31,renewed,96.70974588457204,10-50,technology,0.4141949176914407,8,128,0,2024
100,2024-02-11,,pro,200,1,mid-market,switzerland,68,,2029-09-30,7200,36,No Change,55,0,0,High,0.3048320266608348,4,Churned,Cluster 4,0-100,Technical,Active,34,23,0.6764705882352942,2027-02-11,renewed,44.02559325059765,50-100,technology,0.4805118650119531,9,238,0,2024
101,2021-10-12,,basic,50,5,small business,usa,97,,2029-09-30,1800,36,Expanded,16,5,0,Low,4.720272814943038,4,At Risk,Cluster 3,0-100,Technical,Active,27,18,0.6666666666666666,2024-10-12,renewed,100.0,10-50,retail,0.3955824123713882,7,1090,0,2021
102,2023-09-23,,basic,100,2,mid-market,germany,73,,2029-09-30,2400,24,Contract Reduced,55,5,0,High,1.794357554858422,1,Loyal,Cluster 3,100-500,Feature Request,Active,41,12,0.2926829268292683,2025-09-23,renewed,72.58175919643253,50-100,finance,0.8516351839286505,17,379,0,2023
103,2023-08-15,2025-04-15,basic,100,1,mid-market,germany,20,business change,2025-04-15,3600,36,No Change,15,4,1,Medium,0.2650493454836968,0,Churned,Cluster 3,100-500,Technical,Inactive,14,9,0.6428571428571429,,churned,27.68681474928361,50-100,finance,0.3137362949856721,6,609,1,2023
104,2023-03-23,,pro,200,1,mid-market,denmark,79,,2029-09-30,7200,36,No Change,13,4,0,Low,1.099059071790034,3,Loyal,Cluster 3,100-500,Feature Request,Active,19,4,0.2105263157894736,2026-03-23,renewed,30.65285733375825,50-100,technology,0.3730571466751649,7,563,0,2023
105,2022-06-25,,basic,50,4,small business,canada,88,,2029-09-30,600,12,Expanded,23,2,0,Medium,4.989732634339534,4,New,Cluster 4,500+,Technical,Active,29,2,0.0689655172413793,2023-06-25,renewed,100.0,100-500,retail,0.5318765046954883,10,834,0,2022
106,2023-07-05,,basic,50,4,small business,uk,75,,2029-09-30,1200,24,No Change,97,3,0,Medium,3.852166767780743,4,Churned,Cluster 3,100-500,Feature Request,Active,33,20,0.6060606060606061,2025-07-05,renewed,100.0,10-50,retail,0.6799137756080784,13,459,0,2023
107,2022-01-20,,basic,50,5,small business,sweden,93,,2029-09-30,1200,24,No Change,86,4,0,Low,5.52057964624427,1,Churned,Cluster 3,0-100,Technical,Active,42,15,0.3571428571428571,2024-01-20,renewed,100.0,10-50,technology,0.3066187586571883,6,990,0,2022
108,2022-12-11,,pro,200,5,mid-market,canada,82,,2029-09-30,2400,12,No Change,45,3,0,High,4.298475555900352,3,At Risk,Cluster 4,100-500,Feature Request,Active,25,20,0.8,2023-12-11,renewed,100.0,100-500,technology,0.5228451405900845,10,665,0,2022
109,2022-12-30,,enterprise,300,2,mid-market,france,82,,2029-09-30,7200,24,No Change,13,0,0,Low,1.5587354278694328,1,At Risk,Cluster 4,0-100,Feature Request,Active,5,2,0.4,2024-12-30,renewed,83.66004059511786,100-500,retail,0.8732008119023571,17,646,0,2022
110,2024-05-14,,enterprise,300,4,mid-market,usa,65,,2029-09-30,3600,12,Contract Reduced,87,7,0,Low,3.07604369647491,2,Loyal,Cluster 1,500+,Feature Request,Active,27,5,0.1851851851851851,2025-05-14,renewed,100.0,100-500,technology,0.82947566427366,16,145,0,2024
111,2024-02-26,,enterprise,425,3,enterprise,germany,68,,2029-09-30,14400,24,Expanded,52,2,0,Medium,3.66106891280968,1,At Risk,Cluster 3,0-100,General,Active,9,5,0.5555555555555556,2026-02-26,renewed,90.84111833211244,10-50,technology,0.6968223666422486,13,223,0,2024
112,2022-06-30,,basic,50,4,small business,germany,88,,2029-09-30,600,12,Expanded,78,8,0,High,4.959940658717701,4,Loyal,Cluster 4,500+,Feature Request,Active,14,5,0.3571428571428571,2023-06-30,renewed,98.31712760623392,50-100,retail,0.6863425521246784,13,829,0,2022
113,2023-03-02,2024-11-02,basic,50,1,small business,sweden,20,business change,2024-11-02,1200,24,No Change,25,7,1,High,1.773849800418539,4,New,Cluster 2,100-500,General,Inactive,25,12,0.48,,churned,33.96230648832588,100-500,technology,0.5592461297665177,11,611,1,2023
114,2022-04-03,,basic,50,4,small business,france,91,,2029-09-30,600,12,No Change,96,5,0,Medium,3.263457546909124,3,New,Cluster 2,500+,General,Active,17,2,0.1176470588235294,2023-04-03,renewed,100.0,100-500,retail,0.7519124015480417,15,917,0,2022
115,2024-05-01,,pro,200,5,mid-market,france,65,,2029-09-30,7200,36,Expanded,97,7,0,Low,4.3201432699091455,1,At Risk,Cluster 4,0-100,Feature Request,Active,34,25,0.7352941176470589,2027-05-01,renewed,100.0,10-50,retail,0.6671643032023986,13,158,0,2024
116,2024-03-19,,basic,200,3,enterprise,canada,67,,2029-09-30,4800,24,No Change,89,9,0,Low,3.0773913346860784,3,At Risk,Cluster 2,100-500,Billing,Active,6,1,0.1666666666666666,2026-03-19,renewed,79.27044151717527,50-100,technology,0.7454088303435056,14,201,0,2024
117,2022-08-05,,pro,100,4,small business,denmark,87,,2029-09-30,1200,12,No Change,75,2,0,Low,4.286730359823569,1,Churned,Cluster 2,500+,Billing,Active,8,7,0.875,2023-08-05,renewed,100.0,10-50,finance,0.8051822228980252,16,793,0,2022
118,2023-07-23,,basic,50,4,small business,switzerland,75,,2029-09-30,600,12,No Change,60,8,0,High,3.129707188965937,1,New,Cluster 4,100-500,Feature Request,Active,33,14,0.4242424242424242,2024-07-23,renewed,90.63020784251182,50-100,finance,0.5326041568502365,10,441,0,2023
119,2023-06-22,,basic,100,3,mid-market,usa,76,,2029-09-30,3600,36,No Change,22,7,0,Low,2.294905053412568,0,New,Cluster 1,100-500,General,Active,35,19,0.5428571428571428,2026-06-22,renewed,71.02714956088182,10-50,retail,0.5005429912176365,10,472,0,2023
120,2022-03-08,,pro,200,5,mid-market,netherlands,92,,2029-09-30,2400,12,Expanded,33,0,0,High,5.679604571271234,2,New,Cluster 1,100-500,Feature Request,Active,19,6,0.3157894736842105,2023-03-08,renewed,100.0,10-50,technology,0.6825319586821379,13,943,0,2022
121,2023-11-28,,enterprise,150,5,small business,usa,71,,2029-09-30,5400,36,Expanded,70,0,0,High,4.753828329472744,4,Churned,Cluster 1,0-100,Billing,Active,39,26,0.6666666666666666,2026-11-28,renewed,100.0,10-50,finance,0.8577701537254105,17,313,0,2023
122,2023-04-11,,basic,100,3,mid-market,canada,78,,2029-09-30,3600,36,Expanded,1,7,0,Low,3.913229242166916,3,At Risk,Cluster 2,100-500,Feature Request,Active,48,31,0.6458333333333334,2026-04-11,renewed,82.88524685957191,100-500,retail,0.7377049371914381,14,544,0,2023
123,2023-12-15,,pro,100,2,small business,netherlands,70,,2029-09-30,2400,24,Expanded,89,5,0,Medium,2.1239856949336136,4,Churned,Cluster 2,0-100,General,Active,24,18,0.75,2025-12-15,renewed,46.96098472693156,100-500,finance,0.3392196945386311,6,296,0,2023
124,2023-04-02,,basic,100,5,mid-market,germany,79,,2029-09-30,3600,36,No Change,42,9,0,Low,5.308349202948149,1,Loyal,Cluster 4,0-100,General,Active,25,18,0.72,2026-04-02,renewed,100.0,100-500,technology,0.5512759914444969,11,553,0,2023
125,2021-10-01,2022-07-01,enterprise,425,1,enterprise,denmark,9,lack of support,2022-07-01,7200,12,No Change,50,4,1,Medium,1.0850916067908458,0,Loyal,Cluster 2,100-500,Billing,Inactive,28,2,0.0714285714285714,,churned,33.75950789853705,50-100,finance,0.435190157970741,8,273,1,2021
126,2022-09-01,2023-06-01,basic,50,1,small business,netherlands,9,lack of support,2023-06-01,1200,24,Expanded,66,9,1,High,0.918479755193916,2,New,Cluster 1,500+,Technical,Inactive,44,38,0.8636363636363636,,churned,30.868866830018213,50-100,retail,0.5773773366003643,11,273,1,2022
127,2021-10-21,,pro,200,5,mid-market,norway,96,,2029-09-30,7200,36,Contract Reduced,79,5,0,Medium,5.11596147756528,1,Loyal,Cluster 4,100-500,General,Active,44,28,0.6363636363636364,2024-10-21,renewed,100.0,10-50,finance,0.3969718867715228,7,1081,0,2021
128,2024-05-18,,basic,50,3,small business,denmark,65,,2029-09-30,1800,36,Expanded,50,2,0,Low,3.1551867317623152,4,Churned,Cluster 3,0-100,General,Active,12,8,0.6666666666666666,2027-05-18,renewed,84.23216474752351,100-500,finance,0.5646432949504703,11,141,0,2024
129,2024-03-27,,basic,50,3,small business,canada,67,,2029-09-30,1200,24,No Change,3,1,0,High,2.6263239896345647,2,Churned,Cluster 1,500+,Billing,Active,12,5,0.4166666666666667,2026-03-27,renewed,78.06562620033058,100-500,technology,0.4013125240066116,8,193,0,2024
130,2024-02-07,,enterprise,150,4,small business,canada,68,,2029-09-30,1800,12,Expanded,28,5,0,High,4.054799244245353,0,Churned,Cluster 2,100-500,Billing,Active,9,1,0.1111111111111111,2025-02-07,renewed,100.0,50-100,technology,0.8878694747127132,17,242,0,2024
131,2022-08-14,,pro,400,2,enterprise,germany,86,,2029-09-30,4800,12,Contract Reduced,6,2,0,Low,1.7155965306508836,1,At Risk,Cluster 3,100-500,Billing,Active,48,44,0.9166666666666666,2023-08-14,renewed,73.78747230343896,10-50,finance,0.7557494460687791,15,784,0,2022
132,2021-11-29,,basic,50,3,small business,denmark,95,,2029-09-30,1200,24,No Change,47,1,0,Low,3.6123917620075816,2,New,Cluster 1,0-100,Feature Request,Active,26,17,0.6538461538461539,2023-11-29,renewed,95.4647901088992,50-100,finance,0.7492958021779839,14,1042,0,2021
133,2024-03-26,2024-08-26,basic,50,1,small business,sweden,5,lack of support,2024-08-26,1800,36,No Change,20,0,1,High,0.1370108132539591,0,Loyal,Cluster 1,100-500,Feature Request,Inactive,42,15,0.3571428571428571,,churned,60.11123375728821,50-100,technology,0.802224675145764,16,153,1,2024
134,2024-06-06,,pro,200,3,mid-market,canada,64,,2029-09-30,2400,12,Expanded,97,5,0,Low,3.093296440375577,2,New,Cluster 2,500+,Billing,Active,42,14,0.3333333333333333,2025-06-06,renewed,85.12196935717502,100-500,technology,0.7024393871435004,14,122,0,2024
135,2021-12-28,,pro,100,1,small business,netherlands,94,,2029-09-30,2400,24,No Change,83,2,0,Medium,1.4533419841406463,2,Churned,Cluster 3,0-100,Feature Request,Active,49,7,0.1428571428571428,2023-12-28,renewed,55.78117154999716,100-500,retail,0.7956234309999433,15,1013,0,2021
136,2023-03-02,,basic,50,1,small business,germany,80,,2029-09-30,600,12,No Change,30,8,0,High,0.4527029886829719,0,Churned,Cluster 3,100-500,Technical,Active,15,5,0.3333333333333333,2024-03-02,renewed,19.37212108831945,10-50,finance,0.3074424217663888,6,584,0,2023
137,2021-12-13,,enterprise,150,5,small business,sweden,94,,2029-09-30,5400,36,No Change,62,0,0,Low,4.504614499678813,4,New,Cluster 4,0-100,Technical,Active,25,21,0.84,2024-12-13,renewed,100.0,10-50,technology,0.4711742030143898,9,1028,0,2021
138,2023-12-20,2024-11-20,enterprise,425,1,enterprise,canada,11,high cost,2024-11-20,7200,12,Expanded,8,6,1,Low,1.2626151061839774,3,Loyal,Cluster 1,500+,Feature Request,Inactive,26,8,0.3076923076923077,,churned,35.9128223096297,100-500,retail,0.5582564461925941,11,336,1,2023
139,2023-12-25,,basic,50,4,small business,uk,70,,2029-09-30,600,12,No Change,66,7,0,Medium,4.782960031247013,1,Loyal,Cluster 1,100-500,Billing,Active,27,6,0.2222222222222222,2024-12-25,renewed,99.01953199645068,100-500,retail,0.6603906399290136,13,286,0,2023
140,2022-02-14,,enterprise,150,3,small business,usa,92,,2029-09-30,1800,12,No Change,40,2,0,High,3.687849225223448,0,At Risk,Cluster 3,0-100,Technical,Active,42,8,0.1904761904761904,2023-02-14,renewed,84.42404423967375,10-50,finance,0.5684808847934748,11,965,0,2022
141,2023-02-19,,basic,50,5,small business,denmark,80,,2029-09-30,600,12,No Change,49,8,0,Low,5.350840415094178,2,New,Cluster 1,500+,Billing,Active,45,39,0.8666666666666667,2024-02-19,renewed,100.0,10-50,technology,0.7909240012489486,15,595,0,2023
142,2023-05-09,,pro,100,5,small business,france,77,,2029-09-30,1200,12,No Change,12,0,0,High,4.004207686351767,4,New,Cluster 3,0-100,General,Active,12,9,0.75,2024-05-09,renewed,100.0,50-100,finance,0.7942742305327769,15,516,0,2023
143,2022-07-10,2023-12-10,basic,50,2,small business,germany,17,feature gaps,2023-12-10,1800,36,No Change,19,7,1,Medium,1.72383998167573,2,Loyal,Cluster 2,100-500,Billing,Inactive,33,9,0.2727272727272727,,churned,63.535341434252544,100-500,finance,0.7507068286850509,15,518,1,2022
144,2024-04-17,,basic,50,3,small business,germany,66,,2029-09-30,1800,36,No Change,2,5,0,High,2.897706143349416,4,New,Cluster 2,0-100,Technical,Active,45,12,0.2666666666666666,2027-04-17,renewed,89.87053197636473,50-100,technology,0.7974106395272946,15,172,0,2024
145,2022-12-25,,basic,50,4,small business,netherlands,82,,2029-09-30,600,12,Expanded,21,5,0,Medium,4.577970319841587,3,Churned,Cluster 2,500+,General,Active,13,5,0.3846153846153846,2023-12-25,renewed,100.0,100-500,technology,0.8111047421243687,16,651,0,2022
146,2022-05-14,,basic,50,4,small business,denmark,89,,2029-09-30,1200,24,No Change,33,7,0,Low,3.691754921475715,3,New,Cluster 1,100-500,Feature Request,Active,8,5,0.625,2024-05-14,renewed,92.23658661060364,50-100,retail,0.5247317322120728,10,876,0,2022
147,2023-04-28,,basic,50,1,small business,usa,78,,2029-09-30,1200,24,No Change,38,4,0,High,1.376548471560474,4,At Risk,Cluster 1,100-500,Feature Request,Active,42,1,0.0238095238095238,2025-04-28,renewed,42.93256034655728,100-500,retail,0.6186512069311457,12,527,0,2023
148,2023-11-17,,pro,400,3,enterprise,netherlands,71,,2029-09-30,14400,36,Expanded,64,9,0,Medium,3.205885752958923,3,Loyal,Cluster 1,0-100,Technical,Active,34,23,0.6764705882352942,2026-11-17,renewed,68.86302803978742,100-500,retail,0.5372605607957486,10,324,0,2023
149,2022-05-03,,basic,50,5,small business,germany,90,,2029-09-30,1200,24,No Change,37,8,0,High,4.604666498702987,4,New,Cluster 2,0-100,Technical,Active,27,19,0.7037037037037037,2024-05-03,renewed,100.0,50-100,retail,0.6322268912148068,12,887,0,2022
150,2022-08-28,,enterprise,150,3,small business,germany,86,,2029-09-30,5400,36,No Change,1,7,0,High,3.760629524297854,0,Churned,Cluster 2,500+,Technical,Active,40,17,0.425,2025-08-28,renewed,90.99141412467742,100-500,technology,0.8998282824935484,17,770,0,2022
151,2024-08-25,,pro,100,3,small business,germany,62,,2029-09-30,1200,12,No Change,64,4,0,High,3.0986449588063483,4,Loyal,Cluster 4,0-100,Billing,Active,25,22,0.88,2025-08-25,renewed,84.97361755120976,50-100,finance,0.6594723510241951,13,42,0,2024
152,2023-08-24,2024-09-24,basic,50,2,small business,sweden,13,business change,2024-09-24,1200,24,No Change,75,0,1,Low,2.961478687166859,1,Churned,Cluster 3,500+,General,Inactive,21,19,0.9047619047619048,,churned,71.88135097067018,100-500,retail,0.6376270194134035,12,397,1,2023
153,2023-01-10,,pro,400,4,enterprise,norway,81,,2029-09-30,4800,12,No Change,45,0,0,High,3.061580099320896,4,New,Cluster 3,100-500,Feature Request,Active,42,3,0.0714285714285714,2024-01-10,renewed,100.0,50-100,technology,0.6841189869357743,13,635,0,2023
154,2023-04-05,,pro,100,5,small business,switzerland,79,,2029-09-30,2400,24,No Change,80,1,0,Medium,5.353642597714791,0,Churned,Cluster 3,100-500,General,Active,34,19,0.5588235294117647,2025-04-05,renewed,100.0,100-500,technology,0.5000443932954663,10,550,0,2023
155,2022-02-06,,basic,50,5,small business,france,93,,2029-09-30,1800,36,No Change,8,4,0,High,4.177209427939358,0,At Risk,Cluster 2,100-500,Feature Request,Active,39,2,0.0512820512820512,2025-02-06,renewed,100.0,50-100,retail,0.7931559815639578,15,973,0,2022
156,2022-05-28,,basic,50,5,small business,canada,89,,2029-09-30,1800,36,Expanded,61,2,0,Medium,4.100452022927947,1,At Risk,Cluster 1,500+,General,Active,38,16,0.4210526315789473,2025-05-28,renewed,100.0,50-100,retail,0.6135459596020472,12,862,0,2022
157,2022-09-26,,basic,50,3,small business,sweden,85,,2029-09-30,1200,24,No Change,93,6,0,High,2.7156281682270977,0,Loyal,Cluster 2,500+,Technical,Active,17,5,0.2941176470588235,2024-09-26,renewed,77.29310959031375,100-500,retail,0.585862191806275,11,741,0,2022
158,2023-06-19,,pro,200,4,mid-market,germany,76,,2029-09-30,4800,24,No Change,32,1,0,Medium,4.126577861907629,3,Loyal,Cluster 3,500+,Feature Request,Active,28,15,0.5357142857142857,2025-06-19,renewed,100.0,50-100,retail,0.4451590081893177,8,475,0,2023
159,2022-06-03,,pro,100,4,small business,denmark,89,,2029-09-30,2400,24,Expanded,49,8,0,Medium,4.7914534518523455,1,Churned,Cluster 1,100-500,Technical,Active,36,22,0.6111111111111112,2024-06-03,renewed,79.00404079013455,10-50,technology,0.3000808158026912,6,856,0,2022
160,2022-05-23,,enterprise,425,1,enterprise,uk,89,,2029-09-30,21600,36,No Change,27,1,0,Low,0.7546273228126472,3,New,Cluster 1,0-100,Billing,Active,17,3,0.1764705882352941,2025-05-23,renewed,42.400437527554296,100-500,finance,0.4880087505510859,9,867,0,2022
161,2021-12-15,,enterprise,150,2,small business,norway,94,,2029-09-30,1800,12,Expanded,47,6,0,High,2.9015454154626763,0,At Risk,Cluster 1,0-100,Feature Request,Active,28,12,0.4285714285714285,2022-12-15,renewed,50.62694151246087,100-500,retail,0.4525388302492173,9,1026,0,2021
162,2023-08-04,,basic,100,4,mid-market,netherlands,74,,2029-09-30,1200,12,No Change,41,2,0,High,4.5351352570358365,1,Loyal,Cluster 1,500+,Billing,Active,48,41,0.8541666666666666,2024-08-04,renewed,100.0,10-50,technology,0.5746197630955765,11,429,0,2023
163,2022-06-01,,pro,200,4,mid-market,usa,89,,2029-09-30,4800,24,Expanded,87,1,0,Medium,4.289665208044628,4,Churned,Cluster 4,100-500,Billing,Active,7,4,0.5714285714285714,2024-06-01,renewed,100.0,10-50,technology,0.536840612306897,10,858,0,2022
164,2024-05-22,2025-01-22,basic,50,2,small business,usa,8,high cost,2025-01-22,600,12,Expanded,53,4,1,Medium,1.062843643022546,2,New,Cluster 2,0-100,Feature Request,Inactive,40,14,0.35,,churned,67.64133331508042,50-100,technology,0.7128266663016083,14,245,1,2024
165,2024-04-03,,enterprise,150,1,small business,netherlands,66,,2029-09-30,3600,24,No Change,84,6,0,Medium,0.0338953297791619,2,New,Cluster 2,0-100,Billing,Active,16,11,0.6875,2026-04-03,renewed,46.21974134458288,10-50,finance,0.7643948268916576,15,186,0,2024
166,2021-12-17,,basic,50,2,small business,usa,94,,2029-09-30,600,12,No Change,7,3,0,High,2.758510229692769,2,Loyal,Cluster 4,500+,Feature Request,Active,40,13,0.325,2022-12-17,renewed,68.25579876566067,10-50,retail,0.6851159753132132,13,1024,0,2021
167,2022-06-18,,pro,200,3,mid-market,germany,88,,2029-09-30,4800,24,No Change,29,8,0,Medium,3.164417519536462,0,New,Cluster 1,100-500,General,Active,27,12,0.4444444444444444,2024-06-18,renewed,87.12135314492963,100-500,finance,0.8624270628985926,17,841,0,2022
168,2023-10-03,,basic,50,1,small business,switzerland,72,,2029-09-30,1800,36,Expanded,26,8,0,High,0.3277620475609644,2,New,Cluster 1,0-100,General,Active,12,8,0.6666666666666666,2026-10-03,renewed,42.43965567241916,50-100,finance,0.7687931134483831,15,369,0,2023
169,2022-05-23,2023-01-23,pro,100,2,small business,canada,8,lack of support,2023-01-23,1200,12,No Change,5,3,1,Low,2.898142392629688,4,At Risk,Cluster 2,100-500,Billing,Inactive,38,15,0.3947368421052631,,churned,67.9276537068749,50-100,finance,0.6785530741374981,13,245,1,2022
170,2022-02-22,,basic,50,5,small business,uk,92,,2029-09-30,1800,36,No Change,8,0,0,Medium,4.217786627962078,3,New,Cluster 4,500+,Billing,Active,35,28,0.8,2025-02-22,renewed,100.0,50-100,technology,0.3821994378322028,7,957,0,2022
171,2024-07-21,,basic,50,2,small business,uk,63,,2029-09-30,1200,24,Contract Reduced,26,5,0,High,1.7904118526199404,1,At Risk,Cluster 3,0-100,Billing,Active,38,17,0.4473684210526316,2026-07-21,renewed,50.70322949351183,50-100,retail,0.4140645898702366,8,77,0,2024
172,2023-06-18,,basic,50,2,small business,germany,76,,2029-09-30,600,12,No Change,86,5,0,Medium,2.6095062439793897,4,Churned,Cluster 2,100-500,General,Active,32,28,0.875,2024-06-18,renewed,63.091929185115504,100-500,finance,0.66183858370231,13,476,0,2023
